order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amount
79,604,4,Computer,West Emmamouth,2023-11-27,10,64.58
73,670,5,Mouse,West Cynthia,2023-09-15,4,24.95
85,911,10,Cheese,Aguirreberg,2026-08-11,1,24.71
42,434,8,Cheese,Port Kylemouth,2025-06-16,9,30.86
88,204,2,Chair,New William,2011-01-23,1,22.16
52,237,7,Bacon,Ashleytown,2017-04-30,3,23.24
42,587,9,Bike,Wallaceland,2024-06-15,0,72.55
55,356,10,Pants,North Alexander,2019-05-06,9,24.18
62,478,8,Pants,Sydneystad,2012-08-08,10,28.2
22,459,10,Car,East Jeffrey,2016-05-13,6,25.69
42,251,8,Hat,New Jerry,2022-06-23,6,55.71
20,851,5,Bike,Francisshire,2023-02-06,6,45.36
27,781,10,Salad,Jimenezfurt,2005-03-02,5,49.26
26,295,8,Salad,Lake Lauraton,2016-12-25,4,72.62
75,655,2,Keyboard,East Kathleenborough,2019-08-16,3,65.15
87,263,4,Chips,North Peter,2000-12-15,4,24.14
32,685,8,Gloves,New Richard,2013-12-19,3,67.39
39,983,9,Bike,Westville,2020-07-27,9,25.55
32,125,10,Shoes,Anthonyview,2020-08-27,3,13.44
67,870,7,Chicken,Webstermouth,2011-06-16,4,69.54
70,669,2,Mouse,Natalieburgh,2011-01-04,0,61.31
6,490,3,Keyboard,New Cameron,2016-01-28,5,45.88
97,274,9,Soap,Mariabury,2017-10-10,3,62.0
58,314,1,Cheese,Amandaville,2007-01-24,7,38.8
64,211,2,Bike,South Karenville,2011-12-02,10,59.71
65,940,9,Sausages,Gonzalezchester,2020-11-06,6,16.27
84,914,5,Table,Tammyside,2016-01-02,6,63.31
53,103,4,Chicken,Lake Kimberly,2018-07-14,7,50.86
45,367,5,Table,North Russell,2003-09-22,9,38.98
31,327,9,Chicken,Blakeville,2013-11-30,2,50.49
0,711,5,Table,North Abigail,2000-05-15,8,44.53
62,541,4,Pants,Teresafurt,2018-01-15,10,68.28
24,730,4,Fish,Lake Alexis,2024-06-01,7,53.33
77,600,1,Salad,West Brittany,2015-08-11,1,37.26
40,800,10,Hat,Lake Vanessa,2002-06-11,2,68.32
12,127,3,Chair,Port Jessica,2011-07-25,4,23.33
22,930,10,Shoes,East Jody,2000-08-25,9,21.72
71,615,3,Shirt,North Jeffreyfurt,2014-09-09,7,41.2
88,155,4,Fish,Gabrieltown,2023-01-19,8,22.52
82,289,1,Pants,Lisashire,2020-04-26,9,38.84
59,613,7,Chips,Port Sherrychester,2016-05-31,9,38.47
79,635,2,Pizza,Lake Shaun,2004-06-11,4,17.075281585395576
29,162,2,Chicken,Port Allisonview,2010-12-23,3,58.18
23,699,4,Computer,Port Edwardview,2003-10-14,2,13.62
15,596,7,Table,Port Jack,2022-06-12,1,51.81
81,657,9,Chicken,South Heidi,2011-04-26,10,67.13
47,314,6,Keyboard,Walkerhaven,2003-10-21,0,61.12
97,269,6,Shoes,Merrittshire,2004-12-30,7,24.47
54,987,4,Bacon,West Joshuaville,2004-05-05,8,27.1
7,395,3,Tuna,Lake Jenniferland,2025-01-13,1,11.0
31,730,6,Cheese,Kennethstad,2001-07-25,3,58.92
99,169,3,Keyboard,Julianview,2004-12-05,6,66.16
96,699,6,Soap,East Alexandraborough,2002-08-10,5,49.17
73,222,1,Computer,Laurenshire,2025-02-12,9,30.4
75,626,5,Keyboard,Harmonborough,2024-07-19,3,72.27
82,316,9,Table,Josephview,2016-04-25,9,57.41
58,116,7,Cheese,New Stanley,2009-01-13,3,22.42
26,80,8,Car,Rodriguezmouth,2009-08-14,0,14.9
92,85,5,Car,Padillaberg,2003-08-27,4,17.4
6,395,1,Computer,Rodgersville,2020-04-17,4,21.52
78,63,5,Ball,Webbfurt,2016-04-05,7,33.71
44,860,6,Car,South Amandaview,2014-11-26,7,57.28
93,796,6,Ball,North Sarahview,2010-04-09,3,63.0
43,343,4,Chair,Jacquelineberg,2015-03-16,8,61.62
59,76,4,Shoes,Kathleenview,2020-12-15,7,30.39
30,875,10,Bacon,South Misty,2013-01-23,9,54.4
53,559,2,Chicken,Port Michelleton,2019-03-12,10,20.83
44,352,7,Table,North Tammy,2022-11-17,2,48.332499255774664
91,154,6,Towels,Lake Tammyside,2008-08-20,7,14.81
93,904,8,Chair,South Lisa,2024-08-04,0,44.2
46,122,9,Chicken,West Rebekah,2023-01-21,4,15.38
23,657,7,Chicken,Gonzalesfort,2023-04-10,3,29.38
37,110,8,Cheese,Castilloside,2009-09-30,9,14.13
15,919,6,Mouse,Stevenfort,2005-01-24,4,23.58
27,468,4,Shoes,Kochshire,2016-05-14,3,19.3
48,681,5,Pizza,Baileyport,2002-01-20,9,48.41
86,675,10,Computer,North Markmouth,2024-08-13,6,74.91
63,480,1,Gloves,Salazarhaven,2020-12-26,6,58.54
40,218,5,Salad,Port Chelsea,2026-06-27,3,54.12
10,699,10,Gloves,West Deborah,2009-01-23,8,31.57
33,686,8,Fish,Cookland,2010-10-30,1,73.35
55,346,9,Keyboard,Danielmouth,2026-02-01,7,17.8
84,317,3,Hat,East Kathyhaven,2016-05-27,3,62.11
76,558,7,Bike,North Karen,2020-07-16,10,22.6
35,577,1,Shirt,Suarezchester,2022-03-16,2,59.19
66,219,4,Table,Tinaport,2022-01-10,8,64.49
13,549,6,Sausages,Port Isabel,2021-10-28,1,25.45
29,305,7,Table,East Brandonmouth,2012-08-19,8,35.48
73,210,3,Pizza,Matthewview,2018-08-05,10,35.85
94,834,10,Shoes,Jacksonland,2017-06-17,8,53.77
75,925,3,Chair,Lake Bethanybury,2017-06-26,6,37.43
96,626,6,Ball,West Shane,2006-04-21,1,42.87
90,851,9,Cheese,Foxton,2003-02-08,7,43.82
20,524,5,Salad,South David,2010-05-02,8,42.39
79,179,5,Gloves,Mejiaton,2024-05-24,7,69.66
27,460,7,Keyboard,Brownfurt,2003-07-24,6,60.87
39,556,9,Gloves,Carlsonborough,2015-11-30,10,58.8
46,736,8,Bacon,North Robert,2007-05-20,6,30.34
25,176,2,Chair,Davidborough,2016-07-21,1,68.88
77,390,2,Shoes,Cannonfurt,2002-04-16,7,17.58
51,660,9,Shirt,Colleenfurt,2022-03-17,8,12.82
91,907,2,Car,Romeroton,2020-02-22,3,46.73
80,335,7,Shirt,Lake Jaystad,2021-09-07,7,46.73
30,734,2,Fish,Dillonmouth,2016-03-01,1,30.4
76,820,5,Table,South David,2000-05-29,9,34.66
10,630,7,Shoes,Johnland,2001-01-06,7,15.63
45,584,5,Bike,New Jennifermouth,2022-05-05,0,27.74
63,57,5,Keyboard,Churchmouth,2006-06-22,5,26.82
83,591,5,Chicken,East Rhondachester,2025-04-08,6,62.23
10,264,5,Cheese,East Carol,2012-01-24,8,31.47
26,533,5,Keyboard,Ellisville,2017-11-23,1,27.57
37,561,8,Table,New Joeville,2013-08-19,2,68.08965202573964
22,584,8,Cheese,Hallmouth,2010-01-27,8,23.78
67,676,9,Pants,Aliciahaven,2022-12-29,7,45.46
26,626,5,Mouse,Colemanborough,2003-12-03,0,25.66
57,537,6,Shirt,North Laura,2016-08-08,1,56.93
62,106,3,Gloves,New Amanda,2022-08-03,10,43.72
0,107,2,Tuna,Port Kathystad,2024-10-20,5,14.58
77,323,8,Gloves,West Taraside,2024-09-21,3,73.6
91,367,3,Salad,Krystalborough,2014-06-10,4,27.18
53,733,4,Keyboard,Robertberg,2020-07-29,3,65.6
76,695,6,Soap,Adamschester,2000-05-09,5,68.25
65,680,9,Cheese,South Dianefurt,2020-07-01,0,21.3
37,713,3,Tuna,Jenniferburgh,2009-03-18,9,26.3
45,317,7,Salad,Brittanyberg,2025-03-12,8,28.69
83,214,5,Pants,Waynestad,2000-07-07,7,57.52
20,398,5,Pants,New Stevenville,2002-03-09,10,42.51
17,679,4,Tuna,Stevenmouth,2019-01-31,0,35.48
32,452,9,Mouse,Lake Andrea,2004-08-28,6,63.6
58,539,2,Shirt,Larryfurt,2023-12-06,8,50.28
79,837,2,Chair,Dayton,2016-02-24,2,20.17
26,832,3,Sausages,Jenniferfurt,2014-09-23,7,46.82
62,681,5,Mouse,Port Beth,2004-08-01,2,13.44
10,383,3,Salad,Harveyfurt,2012-04-11,5,39.52
93,904,7,Salad,Lake Seanside,2005-09-17,6,40.71
83,293,4,Chair,Derekton,2005-08-29,4,67.9
79,589,5,Chair,Robertsstad,2022-04-11,6,73.69
47,839,5,Chicken,Webbview,2008-12-10,10,21.45
87,882,4,Bike,Lake Todd,2011-09-24,4,56.35
25,737,7,Chair,North Kelly,2026-01-22,2,21.16
9,776,1,Chicken,Port Kathyton,2003-06-25,0,30.69
22,128,8,Bike,Lake Melissa,2009-07-01,8,19.84
78,233,8,Car,Lake Latoya,2003-12-19,2,54.27
2,904,7,Salad,Taylorfurt,2010-05-27,9,29.58
1,666,8,Chips,Langville,2012-11-29,9,36.0
97,160,10,Car,Rosalesburgh,2000-03-18,2,24.75
5,826,1,Car,Lawsonmouth,2020-05-31,5,33.33
1,788,6,Fish,North Tracey,2021-01-12,1,28.65
31,737,3,Sausages,New Nicole,2010-12-07,9,43.83
76,820,9,Salad,Danielleville,2020-09-20,5,18.54
93,71,1,Shirt,South Maria,2007-01-24,2,47.94
97,309,5,Cheese,Ritaport,2001-09-24,5,30.22
93,987,5,Chicken,New Gregorychester,2002-11-16,7,61.31
46,641,3,Chips,West Kyle,2000-07-01,4,14.36
94,456,4,Salad,East Marcusberg,2007-04-08,0,48.4
44,623,6,Salad,Hortonport,2003-08-07,10,31.11
3,779,4,Table,West Aaron,2005-02-04,10,41.34
80,829,4,Tuna,Davidbury,2020-08-19,2,30.42
5,794,2,Bike,Martinville,2005-02-26,2,47.27
56,331,6,Pizza,Brockton,2023-11-02,0,31.56
67,145,5,Hat,Westton,2005-07-27,4,21.32
44,773,2,Ball,Lopezport,2008-12-17,9,39.41
59,57,9,Gloves,East Leslie,2010-03-19,5,27.38
66,282,4,Chicken,Hollandfort,2005-12-31,3,21.28
72,146,3,Computer,Thomasport,2017-05-25,6,73.87
37,87,4,Tuna,New Crystalburgh,2013-05-03,2,14.49
69,579,3,Gloves,Port Billyfort,2017-06-29,10,63.56
10,192,7,Towels,North Michaelstad,2014-07-29,0,24.36
24,277,5,Car,Samuelport,2014-02-28,7,23.84
79,383,1,Pizza,East Melinda,2019-09-16,6,31.12
24,119,6,Chair,Moranmouth,2023-01-28,2,11.32
84,185,6,Chips,Williamfort,2016-11-04,4,29.5
49,255,8,Bacon,South Anthonyland,2008-01-08,8,53.0
25,875,6,Mouse,West Marychester,2002-04-10,10,33.27
24,443,8,Fish,Smithchester,2007-10-15,1,17.4
30,719,1,Car,Juliatown,2002-04-27,8,34.67
77,222,1,Computer,Port Traceystad,2017-12-01,0,63.14
95,842,4,Table,New Melissa,2025-03-29,5,11.95
19,140,8,Chips,Wardtown,2006-11-08,7,57.87
7,579,10,Mouse,Ralphbury,2024-05-05,0,31.89
68,421,7,Chicken,Patelborough,2016-05-10,5,61.91
100,416,8,Chair,East Aaron,2010-05-17,8,65.67
6,871,3,Chair,New Caseyborough,2019-09-15,5,12.62
44,616,2,Shoes,Cookburgh,2021-08-04,1,38.33
31,927,3,Fish,Burnsfurt,2016-05-26,1,40.19
44,601,3,Bacon,New Renee,2009-02-04,1,69.85
8,675,9,Computer,Sanchezstad,2017-11-07,9,62.57
91,826,9,Pizza,New Michaelton,2003-01-28,7,55.7
17,477,3,Car,Terrelltown,2009-02-10,4,55.24
50,934,1,Sausages,South Pamelaland,2026-09-19,9,59.53
22,895,10,Bike,West Marcuston,2024-08-21,8,39.75
93,74,2,Pants,East Christine,2023-03-02,2,67.06131677852713
71,798,5,Shirt,North Karenborough,2014-10-20,3,30.32
29,168,2,Salad,West Adrienne,2014-01-29,8,54.8
96,879,4,Salad,West Davidberg,2020-08-10,10,36.81
68,256,10,Bacon,Phillipschester,2007-03-09,1,32.18
25,306,9,Cheese,Lake Dawnland,2014-04-22,4,32.66
23,259,8,Bike,Kathleenhaven,2017-03-10,0,27.1
28,455,8,Fish,Davisport,2018-09-20,7,67.24
7,255,5,Tuna,Kimberlytown,2003-09-12,8,52.22
38,529,6,Keyboard,Lake Ryan,2002-01-24,3,12.86
0,689,9,Ball,Michellechester,2022-12-11,1,40.83
96,968,2,Chips,Lake Laurie,2011-05-06,7,65.65
9,723,1,Gloves,West Anthonyport,2006-09-21,8,10.7
28,125,4,Chicken,North Paulshire,2009-02-28,10,18.28
66,713,4,Gloves,West Michael,2009-08-06,2,12.76
95,98,3,Chicken,North Emilyview,2011-10-05,7,15.23
29,808,6,Salad,Kevinfurt,2022-08-24,1,62.56
86,97,2,Table,West Josemouth,2025-09-02,6,28.16
50,857,7,Salad,Johnathanberg,2011-10-14,10,11.8
100,795,1,Tuna,Port Michaelberg,2005-03-19,10,48.45
95,224,5,Hat,South Jenniferborough,2013-11-15,8,22.7
100,259,3,Towels,Lake Danielle,2020-10-04,3,19.15
14,539,5,Computer,Valerieshire,2006-05-03,10,61.91
54,155,10,Bacon,West Bradley,2021-02-25,0,34.46
27,560,8,Salad,Port Janetborough,2001-03-29,2,33.1
16,281,9,Soap,Bassside,2006-01-27,4,30.84
59,657,10,Pants,Troyfurt,2025-10-06,5,33.26
12,86,6,Bike,Port Anthonychester,2002-01-06,3,24.98
13,337,2,Chair,North Robin,2008-03-07,10,32.11
94,909,3,Table,Virginiaton,2022-08-03,0,64.14
20,118,3,Mouse,Lake Joseph,2021-04-24,9,38.7
39,55,2,Fish,Singletonburgh,2012-10-02,2,33.49
6,812,5,Sausages,Chambersmouth,2001-02-14,0,14.16
30,119,3,Computer,Millerstad,2013-10-29,8,42.24
85,529,6,Computer,Port Lisaburgh,2014-01-22,5,48.33
34,689,8,Shoes,Port Brendaland,2024-05-28,9,27.68
8,677,9,Chair,Langstad,2024-11-13,3,69.8
86,273,1,Soap,Johnsonshire,2012-04-19,7,45.5
84,275,9,Hat,North Annaburgh,2009-03-10,0,22.75
4,595,4,Mouse,South Sarah,2014-04-28,1,16.26
28,182,9,Table,Port Angela,2010-11-14,6,41.38
45,219,2,Bike,Troyberg,2021-08-19,3,24.82
47,599,8,Mouse,Marthastad,2002-01-16,6,43.97
92,907,9,Table,Lake Ray,2017-11-11,5,62.33
55,104,4,Tuna,Lake Amandaside,2022-11-20,10,59.49
84,758,6,Chicken,Port Sarah,2003-07-19,9,66.83
97,829,9,Sausages,Millerton,2010-07-23,9,33.11
76,975,7,Fish,Murrayland,2007-11-10,9,65.94
11,785,1,Car,Barrettside,2009-04-24,8,16.47
68,200,7,Shirt,Erictown,2003-07-26,5,64.21
28,510,10,Mouse,Jacquelinemouth,2017-12-12,10,72.66
0,795,7,Car,Harrisonland,2013-02-24,3,23.91
79,449,4,Chicken,Lindsayside,2004-04-01,2,45.68
14,842,10,Bacon,Cabreramouth,2004-02-09,1,48.54
100,199,7,Table,Robinsonfurt,2017-08-30,8,66.9
37,940,4,Computer,New Michaelfort,2010-01-25,7,27.5
90,928,7,Keyboard,Port Andrew,2019-10-20,7,23.14
20,822,6,Cheese,Michaelside,2012-03-10,2,50.79
12,209,10,Shirt,North Maxwell,2003-01-13,4,73.95
23,768,2,Cheese,Robertmouth,2013-03-28,6,55.32
7,943,4,Towels,West Jesse,2007-05-20,4,72.98
30,336,5,Chips,Annafurt,2015-04-06,0,51.96
79,620,9,Soap,Jensenview,2026-11-15,1,66.17
1,128,2,Car,Levineborough,2015-12-02,8,28.29
100,562,1,Pants,New Alyssa,2013-11-07,7,72.16
44,925,6,Chips,Port Matthew,2026-09-07,6,24.48
60,945,3,Gloves,Anthonyton,2020-08-03,3,71.39
22,866,9,Gloves,New Andrea,2003-11-11,8,60.19
48,867,1,Salad,New Jean,2008-04-05,4,31.53
68,107,8,Mouse,South Kevin,2022-03-03,8,70.12
81,823,7,Shoes,Sharonberg,2005-03-27,8,67.65
78,525,4,Keyboard,Port Manuelmouth,2025-01-25,8,47.41
33,945,7,Car,New Crystalside,2017-02-19,10,10.88
6,983,9,Hat,Jacobsland,2017-10-10,7,46.87
34,988,7,Chicken,Warrenside,2025-05-05,9,14.21
55,576,4,Towels,North Tyler,2008-05-05,1,30.5
46,819,4,Shoes,North Susan,2002-06-22,7,60.68
46,657,5,Pizza,Angeltown,2015-07-15,5,52.84
25,248,9,Shirt,Barbaraview,2000-09-09,2,46.3
52,449,1,Table,Lake Jackieport,2007-10-18,7,57.53
88,562,4,Computer,Smithchester,2012-06-21,1,64.0
49,62,2,Keyboard,Moorefort,2020-10-10,1,41.93
6,890,8,Pants,Lake Jamestown,2021-06-06,5,12.47
93,445,8,Hat,Moorehaven,2021-11-11,10,42.91
28,959,1,Ball,North Hannahchester,2001-12-12,6,34.2
92,913,4,Pizza,Lake Elizabeth,2023-09-24,6,41.1
11,898,4,Shirt,New Eric,2018-04-30,4,15.83
73,814,8,Pants,Rasmussenhaven,2009-01-22,2,69.0
56,355,8,Tuna,Katherineville,2010-08-03,8,15.46
73,513,6,Shirt,New Donna,2003-10-07,1,38.33
60,841,9,Salad,Port Jacquelinechester,2006-04-15,3,36.41
51,915,5,Pants,Matthewshire,2007-04-10,9,45.44
14,943,9,Computer,Alishaside,2014-04-27,4,74.66
57,870,6,Pizza,Lanetown,2001-05-04,0,43.18
9,747,8,Chicken,Amberport,2017-11-17,6,17.61
92,301,10,Salad,West Normanland,2001-06-08,1,23.71
64,293,3,Keyboard,Davidchester,2004-10-08,5,33.36
54,426,8,Fish,Ericchester,2005-11-28,6,54.55
40,251,8,Shoes,Port Nicholaston,2017-06-25,8,45.95
43,140,4,Shoes,Solisfurt,2008-12-04,7,60.34
33,610,9,Fish,New Debraberg,2024-03-29,5,61.49
60,221,5,Hat,Amberton,2023-03-01,8,36.14
39,835,5,Ball,East Andrew,2001-09-01,7,55.77
92,997,9,Salad,Alanstad,2020-06-06,4,17.51
54,898,3,Gloves,Timothyland,2015-03-31,2,44.6
80,439,3,Keyboard,East Ricky,2005-03-29,7,30.16
89,812,2,Salad,South Douglas,2016-07-27,2,20.23
78,386,5,Towels,New Brendamouth,2000-08-05,1,17.36
23,647,5,Salad,Mortonview,2014-10-12,2,41.15
94,521,1,Computer,Moralesland,2014-08-14,9,74.61
93,925,2,Bike,Thomasland,2016-05-03,5,11.26
94,743,3,Car,Lake Michaelachester,2017-02-01,8,23.25
70,868,10,Fish,New Patriciaburgh,2024-11-12,4,41.78
56,840,3,Gloves,South Pamelafurt,2002-06-21,10,36.81
15,150,6,Chicken,East Erinport,2003-05-30,8,66.96
23,491,5,Keyboard,South Robert,2021-02-20,4,26.78
8,122,2,Sausages,East Brendaland,2017-02-21,4,56.89
43,456,6,Keyboard,New Deniseville,2000-06-04,10,52.35
85,211,10,Soap,New Randyshire,2025-01-06,0,40.25
93,301,7,Pizza,Glennport,2009-11-03,7,14.46
4,810,5,Car,Lake Heathertown,2026-11-25,6,38.13711299901143
65,634,3,Pizza,Aliciaview,2016-03-04,10,35.85
7,677,9,Salad,South John,2019-12-06,10,51.98
47,886,6,Salad,Lake Tracey,2017-05-20,10,72.14
16,91,2,Shirt,North Leah,2016-04-17,3,11.81
6,179,2,Towels,West Jasmineborough,2006-08-06,5,35.77
31,154,1,Mouse,New Katiehaven,2005-10-17,8,27.19
84,790,4,Car,Port Kathleenstad,2008-07-22,1,61.38
9,877,1,Pants,Amandaborough,2002-07-05,3,70.31
83,335,7,Hat,West Brittany,2003-03-31,4,61.47
60,637,1,Bike,New Luke,2011-05-02,0,23.93
35,865,4,Table,Halltown,2014-12-08,5,65.51
72,618,9,Gloves,Danastad,2005-06-20,5,18.66
97,453,10,Chair,Philipville,2003-05-06,0,45.72
24,144,1,Chicken,Crawfordmouth,2003-08-15,0,71.35
72,72,2,Table,Ramosburgh,2022-11-21,1,35.57
28,362,10,Towels,Port Zacharymouth,2014-08-24,6,74.28
92,648,1,Mouse,East Sharonhaven,2021-10-13,4,49.53
82,530,1,Pants,Michelleborough,2012-06-07,3,23.36
97,620,2,Bacon,Dayhaven,2016-09-23,8,37.8
97,781,4,Sausages,South Curtis,2008-06-22,1,18.68
84,472,1,Sausages,Turnerport,2014-11-12,8,16.56
89,778,2,Ball,South Heidihaven,2023-10-28,3,40.96
18,617,8,Pants,Lake Josephtown,2023-09-22,9,73.76
9,455,3,Computer,North Gabriella,2025-07-05,10,31.58
90,87,3,Computer,Port Craigchester,2023-10-16,6,12.52
22,307,4,Chips,Robertstad,2024-06-05,10,15.82
37,813,6,Pants,Josephton,2012-09-09,9,68.87
19,874,2,Hat,East Michelle,2026-04-24,6,16.14
46,481,8,Keyboard,East Matthewstad,2004-08-05,0,39.91
9,195,6,Fish,Port Ashley,2023-02-10,0,48.35
3,236,10,Bike,Tracyborough,2010-11-20,3,49.33
100,946,6,Ball,Carriefurt,2026-06-30,8,70.28
65,368,10,Ball,Underwoodton,2022-08-10,4,13.94
11,384,10,Pants,Lawrencemouth,2011-02-14,1,51.8
42,414,6,Shirt,Kingfort,2012-05-01,1,15.29
47,496,9,Keyboard,Peterburgh,2022-11-14,7,56.44
84,998,8,Bacon,Port Jamesberg,2008-01-28,7,46.37
55,461,10,Chicken,North Maryland,2025-09-03,8,16.77
22,457,1,Table,Port Anthonyhaven,2025-07-13,5,12.85
57,750,3,Soap,South Lucasberg,2016-02-09,10,44.37
83,912,9,Fish,West Michael,2017-03-17,9,34.95
49,463,9,Chicken,North Jamie,2000-11-20,7,66.69
18,303,10,Computer,New Jeffrey,2015-12-03,8,12.54
8,418,3,Table,Robinsonland,2012-05-17,3,16.99
28,216,5,Shoes,Bassport,2007-11-08,5,39.5
24,742,4,Tuna,Port Darren,2010-01-26,0,54.7
11,139,1,Gloves,Murphyburgh,2012-12-04,3,32.58
100,451,5,Computer,Lake Miguel,2024-11-23,10,61.83
95,198,9,Table,Grantburgh,2008-02-16,0,63.54
27,432,10,Computer,Michaelfort,2014-12-31,7,20.49
10,897,4,Pizza,Tuckerburgh,2026-08-21,0,19.0
11,705,6,Mouse,Hollandshire,2019-09-17,9,32.23
82,725,1,Keyboard,Michaelfort,2014-11-01,7,72.18
85,306,9,Shirt,Taylorview,2023-01-26,7,46.47
97,638,5,Bacon,Jasonton,2005-01-17,4,16.39
12,438,5,Table,Cheyennebury,2025-08-17,0,56.16
32,265,4,Gloves,Port Jeffreychester,2020-05-20,8,58.42635406869784
35,118,2,Chair,Christopherside,2012-09-02,8,70.51
7,895,4,Fish,Jonathanfurt,2009-10-26,9,23.44
12,639,1,Bacon,Rodriguezchester,2004-06-12,6,28.76
92,400,7,Salad,Scottburgh,2009-08-06,7,23.5
72,357,9,Bike,North Susanfort,2002-07-28,4,46.38
18,246,3,Hat,Copelandland,2017-01-27,5,11.73
78,641,6,Gloves,New Shawn,2016-04-28,1,66.63
66,328,7,Fish,East Brianfort,2003-07-10,3,42.49
39,523,1,Soap,Kevinfurt,2001-05-22,10,39.17
28,147,9,Mouse,New Tinaberg,2000-10-23,9,66.78
31,473,6,Cheese,Port Georgemouth,2014-09-26,3,65.81
54,603,4,Cheese,Kramerborough,2014-12-24,0,45.11
89,717,1,Hat,Avilaville,2014-07-12,2,25.2
53,178,7,Ball,Lindastad,2000-08-13,2,57.64
36,328,3,Mouse,Ricardoshire,2015-04-04,1,65.89
63,811,6,Ball,North Kendra,2001-08-30,9,36.4
72,800,3,Towels,East Veronica,2025-03-21,4,60.29
28,150,3,Ball,Harryburgh,2006-11-15,7,38.12
9,471,7,Chips,Gilbertshire,2004-04-05,3,66.27
70,484,6,Chair,South Tammy,2021-11-04,8,65.94
88,611,2,Chicken,North Eugeneville,2009-02-09,3,44.34
78,435,3,Pizza,Stacietown,2022-11-01,3,39.68
37,294,8,Ball,Port Danieltown,2022-05-28,7,41.94
55,437,4,Fish,Michelleport,2020-06-20,6,54.73
89,791,8,Gloves,Donaldstad,2020-12-15,10,14.25
86,154,10,Chair,Lake Nicholasstad,2000-05-25,0,14.25
3,879,7,Bacon,Churchhaven,2003-07-28,5,66.38
12,770,7,Chips,Port Lori,2013-07-12,6,12.52
54,110,1,Table,New Jessicafurt,2025-02-18,4,32.65
0,690,6,Hat,Drewport,2012-09-04,1,36.55
56,345,4,Fish,Keychester,2012-08-05,7,26.49
39,428,1,Car,Turnerhaven,2005-11-06,2,41.55
47,723,2,Pants,Frenchview,2017-03-19,10,45.51
11,696,7,Soap,Mckaymouth,2005-11-25,6,28.86
60,321,7,Ball,Whitetown,2022-09-28,0,64.69
3,670,10,Mouse,New Mary,2007-08-19,1,25.22
19,987,1,Pizza,South Robinburgh,2024-04-16,10,17.75
26,234,6,Pizza,Gilbertport,2008-10-28,0,17.1
28,414,6,Soap,North Joseph,2016-02-27,3,73.45
15,386,8,Keyboard,Emilymouth,2004-06-17,1,36.27
64,200,10,Cheese,South Krista,2008-11-05,9,18.35
37,825,2,Bacon,Keithland,2016-01-30,10,36.6
40,528,1,Computer,Tylermouth,2000-03-28,3,68.61
3,457,9,Soap,East Bethany,2009-09-07,8,44.24
11,808,5,Sausages,Englishmouth,2001-09-23,4,34.34
90,199,10,Pants,Williamsborough,2009-03-02,2,59.9
46,126,3,Pizza,Sonyatown,2009-11-26,8,26.72
82,215,10,Mouse,Williamsberg,2007-05-19,10,60.0
35,73,7,Mouse,Lake Brittany,2026-05-17,6,46.35
9,972,6,Computer,West Cherylfurt,2022-09-11,6,12.52
90,599,6,Towels,Lake Tammyville,2001-01-09,0,61.1
8,605,5,Keyboard,New Stephanie,2022-07-01,7,72.5
38,108,9,Bike,North Billyside,2002-08-17,5,19.35
64,178,2,Sausages,Walkerchester,2018-07-18,4,54.58
99,705,1,Bike,Diazland,2023-06-16,2,36.43
62,957,10,Mouse,Clarkfurt,2021-07-17,2,46.65
23,558,3,Gloves,Tinashire,2017-05-07,5,69.89
75,970,6,Keyboard,Christinestad,2004-11-02,0,16.62
67,447,2,Hat,Port Amanda,2022-09-04,1,56.34
46,490,2,Towels,Justinfort,2007-08-05,5,11.94
61,916,6,Pants,North Lisafort,2011-07-05,6,51.48
58,889,6,Shirt,New Patrickchester,2019-08-08,2,31.96
82,501,4,Chips,South Michaelborough,2024-11-08,9,24.98
89,899,7,Table,Brianborough,2012-09-08,10,63.18
4,532,2,Bike,New Christopher,2026-06-10,0,34.12
47,810,3,Tuna,Lake Julie,2000-02-18,1,59.91
81,979,10,Sausages,East Johnnyhaven,2009-04-14,5,53.35
5,897,6,Shoes,Oscarburgh,2008-03-10,2,42.71
33,589,1,Mouse,Millerside,2016-10-09,1,64.63
36,134,9,Hat,New Kimberly,2026-12-27,6,60.68
58,877,4,Keyboard,Troyhaven,2026-05-17,0,12.37
36,737,5,Chair,Nicholasside,2002-03-04,9,15.28
82,212,9,Bacon,Port Laura,2016-04-10,4,40.41
46,571,4,Tuna,Carrville,2016-09-09,0,21.83
94,867,4,Pants,New Joelhaven,2023-11-30,10,10.86
58,950,6,Computer,North Shirleyview,2000-10-01,1,21.25
57,126,9,Shirt,Ericshire,2018-11-10,0,56.31
47,219,9,Shoes,North Kyle,2022-01-17,4,68.8
34,415,9,Towels,Stephanieville,2025-07-03,9,61.23
78,801,8,Keyboard,Rileyburgh,2008-04-16,6,42.36
63,383,2,Pants,West Jamesbury,2011-07-28,10,34.79
49,521,8,Chips,Lake Nancyhaven,2009-09-09,1,44.78
28,451,6,Towels,Morganchester,2018-05-26,9,45.72
11,899,7,Car,New Kristen,2007-08-05,4,32.52
55,155,4,Chicken,South Ashleychester,2006-11-30,7,42.44
36,834,6,Fish,West Darrenhaven,2013-12-25,8,35.5
0,261,7,Hat,West Christine,2020-01-19,10,52.9
29,744,8,Computer,Greenmouth,2009-06-25,3,61.94
29,898,5,Pizza,East Michaelberg,2016-07-31,1,50.53
73,890,2,Computer,Elizabethton,2020-03-19,3,45.36
